267,0101001108,0101012001,1692,001180726,08-Apr-2022,2098,9,O262,Nos,75.0,17.46,1309.5
268,0101001108,0101012001,1692,001180726,08-Apr-2022,2098,9,Y0011,Nos,40.0,14.5,580.0
269,0101001108,0101012001,1692,001180726,08-Apr-2022,2098,9,O282,kg,1.75,86.6,151.55
270,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,A0319,Nos,4.0,155.0,620.0
271,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,A0882,Nos,30.0,13.75,412.5
272,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,A614,Kg,3.0,114.5,343.5
273,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,D823,Nos,60.0,22.58,1354.8
274,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,H140,Kg,0.5,262.0,131.0
275,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,I046,Nos,51.0,5.7,290.7
276,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,M546,Nos,100.0,12.55,1255.0
277,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,M786,Kg,3.5,268.7,940.45
278,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,O135,Nos,26.0,17.42,452.92
279,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,O250,kg,2.5,247.0,617.5
280,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,O262,Nos,40.0,17.46,698.4
281,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,U457,Nos,3.0,121.0,363.0
282,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,V441,Nos,3.0,142.0,426.0
283,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,Y0012,Nos,15.0,26.5,397.5
284,0101001108,0164006004,1692,001180727,08-Apr-2022,2984,15,Y0011,Nos,35.0,14.5,507.5
285,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A0960,Nos,6.0,24.19,145.14
286,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1006,Nos,24.0,9.12,218.88
287,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1007,Nos,12.0,12.32,147.84
288,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1008,Nos,20.0,10.49,209.8
289,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1012,Nos,5.0,35.03,175.15
290,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1013,Nos,2.0,33.78,67.56
291,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1014,Nos,3.0,28.65,85.95
292,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1016,Nos,5.0,23.88,119.4
293,0111001500,0111001464,2003,001180729,08-Apr-2022,2332,9,A1017,Nos,2.0,38.29,76.58
294,0111001500,0111001467,2003,001180730,08-Apr-2022,2287,5,A0960,Nos,3.0,24.19,72.57
295,0111001500,0111001467,2003,001180730,08-Apr-2022,2287,5,A1006,Nos,4.0,9.12,36.48
296,0111001500,0111001467,2003,001180730,08-Apr-2022,2287,5,A1007,Nos,4.0,12.32,49.28
297,0111001500,0111001467,2003,001180730,08-Apr-2022,2287,5,A1012,Nos,2.0,35.03,70.06
298,0111001500,0111001467,2003,001180730,08-Apr-2022,2287,5,A1014,Nos,2.0,28.65,57.3
299,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A0960,Nos,20.0,24.19,483.8
300,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1006,Nos,20.0,9.12,182.4
301,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1008,Nos,12.0,10.49,125.88
302,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1009,Nos,10.0,9.74,97.4
303,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1010,Nos,2.0,22.48,44.96
304,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1012,Nos,6.0,35.03,210.18
305,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1013,Nos,6.0,33.78,202.68
306,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1014,Nos,10.0,28.65,286.5
307,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1016,Nos,2.0,23.88,47.76
308,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1017,Nos,4.0,38.29,153.16
309,0111001500,0111001471,2003,001180731,08-Apr-2022,2332,11,A1019,Nos,20.0,11.07,221.4
310,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A0960,Nos,20.0,24.19,483.8
311,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1006,Nos,40.0,9.12,364.8
312,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1007,Nos,30.0,12.32,369.6
313,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1008,Nos,20.0,10.49,209.8
314,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1009,Nos,10.0,9.74,97.4
315,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1010,Nos,5.0,22.48,112.4
316,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1012,Nos,10.0,35.03,350.3
317,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1013,Nos,10.0,33.78,337.8
318,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1014,Nos,10.0,28.65,286.5
319,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1016,Nos,2.0,23.88,47.76
320,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1017,Nos,2.0,38.29,76.58
321,0111001500,0111001475,2003,001180732,08-Apr-2022,2645,12,A1019,Nos,20.0,11.07,221.4
322,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A0960,Nos,6.0,24.19,145.14
323,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1006,Nos,8.0,9.12,72.96
324,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1007,Nos,4.0,12.32,49.28
325,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1008,Nos,6.0,10.49,62.94
326,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1009,Nos,4.0,9.74,38.96
327,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1012,Nos,8.0,35.03,280.24
328,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1013,Nos,6.0,33.78,202.68
329,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1014,Nos,8.0,28.65,229.2
330,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1016,Nos,2.0,23.88,47.76
331,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1017,Nos,2.0,38.29,76.58
332,0111001500,0111001476,2003,001180733,08-Apr-2022,2147,11,A1019,Nos,2.0,11.07,22.14
333,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A0960,Nos,15.0,24.19,362.85
334,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1007,Nos,4.0,12.32,49.28
335,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1008,Nos,4.0,10.49,41.96
336,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1009,Nos,4.0,9.74,38.96
337,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1010,Nos,2.0,22.48,44.96
338,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1012,Nos,4.0,35.03,140.12
339,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1014,Nos,2.0,28.65,57.3
340,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1016,Nos,3.0,23.88,71.64
341,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1017,Nos,4.0,38.29,153.16
342,0111001500,0111001491,2003,001180734,08-Apr-2022,2287,10,A1019,Nos,8.0,11.07,88.56
343,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A0960,Nos,30.0,24.19,725.7
344,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1006,Nos,20.0,9.12,182.4
345,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1007,Nos,10.0,12.32,123.2
346,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1008,Nos,20.0,10.49,209.8
347,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1009,Nos,6.0,9.74,58.44
348,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1012,Nos,20.0,35.03,700.6
349,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1013,Nos,15.0,33.78,506.7
350,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1014,Nos,10.0,28.65,286.5
351,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1016,Nos,5.0,23.88,119.4
352,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1017,Nos,5.0,38.29,191.45
353,0111001500,0111001494,2003,001180735,08-Apr-2022,2234,11,A1019,Nos,6.0,11.07,66.42
354,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A0960,Nos,10.0,24.19,241.9
355,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1006,Nos,12.0,9.12,109.44
356,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1007,Nos,6.0,12.32,73.92
357,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1008,Nos,12.0,10.49,125.88
358,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1009,Nos,10.0,9.74,97.4
359,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1010,Nos,5.0,22.48,112.4
360,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1012,Nos,5.0,35.03,175.15
361,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1013,Nos,2.0,33.78,67.56
362,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1014,Nos,6.0,28.65,171.9
363,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1016,Nos,5.0,23.88,119.4
364,0111001500,0111001495,2003,001180736,08-Apr-2022,2234,11,A1017,Nos,2.0,38.29,76.58
365,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A0960,Nos,21.0,24.19,507.99
366,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1006,Nos,20.0,9.12,182.4
367,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1007,Nos,16.0,12.32,197.12
368,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1008,Nos,20.0,10.49,209.8
369,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1009,Nos,20.0,9.74,194.8
370,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1010,Nos,5.0,22.48,112.4
371,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1012,Nos,10.0,35.03,350.3
372,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1013,Nos,10.0,33.78,337.8
373,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1014,Nos,12.0,28.65,343.8
374,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1016,Nos,8.0,23.88,191.04
375,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1017,Nos,5.0,38.29,191.45
376,0111001500,0111001496,2003,001180737,08-Apr-2022,2223,12,A1019,Nos,6.0,11.07,66.42
377,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A0960,Nos,9.0,24.19,217.71
378,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1006,Nos,16.0,9.12,145.92
379,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1007,Nos,8.0,12.32,98.56
380,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1008,Nos,12.0,10.49,125.88
381,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1009,Nos,6.0,9.74,58.44
382,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1010,Nos,6.0,22.48,134.88
383,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1012,Nos,4.0,35.03,140.12
384,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1013,Nos,6.0,33.78,202.68
385,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1014,Nos,4.0,28.65,114.6
386,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1016,Nos,4.0,23.88,95.52
387,0111001500,0111001502,2003,001180738,08-Apr-2022,2177,11,A1017,Nos,6.0,38.29,229.74
388,0118001096,0118001007,1693,001180746,08-Apr-2022,10508,1,A614,Kg,4.0,114.5,458.0
389,0118001096,0118001044,1693,001180747,08-Apr-2022,2965,1,A614,Kg,2.0,114.5,229.0
390,0118001096,0118001065,1693,001180748,08-Apr-2022,2833,1,A614,Kg,3.0,114.5,343.5
391,0118001096,0118001099,1693,001180749,08-Apr-2022,2359,1,A614,Kg,3.0,114.5,343.5
392,0118001096,0118001104,1693,001180750,08-Apr-2022,2770,1,A614,Kg,2.0,114.5,229.0
393,0118001096,0118001121,1693,001180751,08-Apr-2022,3312,1,A614,Kg,3.0,114.5,343.5
394,0118001096,0118001008,1693,001180752,08-Apr-2022,100045,1,A614,Kg,2.0,114.5,229.0
395,0118001096,0118001011,1693,001180753,08-Apr-2022,100248,1,A614,Kg,3.0,114.5,343.5
396,0118001096,0118010001,1693,001180754,08-Apr-2022,4089,1,A614,Kg,1.0,114.5,114.5
397,0118001096,0118001129,1693,001180755,08-Apr-2022,3120,1,A614,Kg,1.0,114.5,114.5
398,0113002085,0113004008,1467,001180756,08-Apr-2022,100523,6,D823,Nos,12.0,22.58,270.96
399,0113002085,0113004008,1467,001180756,08-Apr-2022,100523,6,M786,Kg,1.0,268.7,268.7
400,0113002085,0113004008,1467,001180756,08-Apr-2022,100523,6,O250,kg,1.0,247.0,247.0
401,0113002085,0113004008,1467,001180756,08-Apr-2022,100523,6,O282,kg,1.0,86.6,86.6
402,0113002085,0113004008,1467,001180756,08-Apr-2022,100523,6,U457,Nos,3.0,121.0,363.0
403,0113002085,0113004008,1467,001180756,08-Apr-2022,100523,6,V441,Nos,3.0,142.0,426.0
404,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,A0882,Nos,36.0,13.75,495.0
405,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,A614,Kg,6.0,122.5,735.0
406,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,D823,Nos,36.0,22.58,812.88
407,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,H127,Nos,10.0,10.42,104.2
408,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,I046,Nos,51.0,5.7,290.7
409,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,O250,kg,1.0,247.0,247.0
410,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,O262,Nos,20.0,17.46,349.2
411,0113002085,0113004009,1467,001180757,08-Apr-2022,100379,8,O282,kg,1.0,86.6,86.6
412,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,A0882,Nos,20.0,13.75,275.0
413,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,A614,Kg,4.0,122.5,490.0
414,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,D823,Nos,12.0,22.58,270.96
415,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,M548,Nos,36.0,16.5,594.0
416,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,M786,Kg,1.0,268.7,268.7
417,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,O135,Nos,20.0,17.42,348.4
418,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,O250,kg,2.0,247.0,494.0
419,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,O262,Nos,10.0,17.46,174.6
420,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,O282,kg,1.0,86.6,86.6
421,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,U457,Nos,3.0,121.0,363.0
422,0113002085,0113006005,1467,001180758,08-Apr-2022,100433,11,Y0012,Nos,10.0,26.5,265.0
423,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,A0882,Nos,36.0,13.75,495.0
424,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,A614,Kg,10.0,122.5,1225.0
425,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,D823,Nos,24.0,22.58,541.92
426,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,H127,Nos,10.0,10.42,104.2
427,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,M548,Nos,24.0,16.5,396.0
428,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,M786,Kg,1.0,268.7,268.7
429,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,O135,Nos,50.0,17.42,871.0
430,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,O250,kg,1.0,247.0,247.0
431,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,O262,Nos,30.0,17.46,523.8
432,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,O282,kg,1.0,86.6,86.6
433,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,U457,Nos,4.0,121.0,484.0
434,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,Y0011,Nos,30.0,14.5,435.0
435,0113002085,0113006008,1467,001180759,08-Apr-2022,100233,13,Y0012,Nos,15.0,26.5,397.5
436,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,A0882,Nos,20.0,13.75,275.0
437,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,A614,Kg,6.0,122.5,735.0
438,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,D823,Nos,24.0,22.58,541.92
439,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,I046,Nos,51.0,5.7,290.7
440,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,M548,Nos,40.0,16.5,660.0
441,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,M786,Kg,1.0,268.7,268.7
442,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,O135,Nos,20.0,17.42,348.4
443,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,O250,kg,1.0,247.0,247.0
444,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,O262,Nos,20.0,17.46,349.2
445,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,U457,Nos,10.0,121.0,1210.0
446,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,V441,Nos,6.0,142.0,852.0
447,0113002085,0113006009,1467,001180760,08-Apr-2022,100389,12,Y0012,Nos,10.0,26.5,265.0
448,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,A0882,Nos,36.0,13.75,495.0
449,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,A614,Kg,6.0,122.5,735.0
450,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,D823,Nos,24.0,22.58,541.92
451,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,H127,Nos,10.0,10.42,104.2
452,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,I046,Nos,51.0,5.7,290.7
453,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,M548,Nos,24.0,16.5,396.0
454,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,O135,Nos,30.0,17.42,522.6
455,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,O250,kg,1.0,247.0,247.0
456,0113002085,0113006010,1467,001180761,08-Apr-2022,100219,9,O262,Nos,20.0,17.46,349.2
457,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,A614,Kg,5.0,122.5,612.5
458,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,D823,Nos,24.0,22.58,541.92
459,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,H127,Nos,10.0,10.42,104.2
460,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,I046,Nos,102.0,5.7,581.4
461,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,O135,Nos,50.0,17.42,871.0
462,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,O250,kg,1.0,247.0,247.0
463,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,O262,Nos,30.0,17.46,523.8
464,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,O282,kg,1.0,86.6,86.6
465,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,U457,Nos,6.0,121.0,726.0
466,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,V441,Nos,6.0,142.0,852.0
467,0113002085,0113006011,1467,001180762,08-Apr-2022,100100,11,Y0023,Nos,20.0,11.0,220.0
468,0101001108,0101005003,1692,001180763,08-Apr-2022,100113,2,A0319,Nos,4.0,155.0,620.0
469,0101001108,0101005003,1692,001180763,08-Apr-2022,100113,2,O135,Nos,10.0,17.42,174.2
470,0101001108,0101012001,1692,001180764,08-Apr-2022,100120,2,I046,Nos,51.0,5.7,290.7
471,0101001108,0101012001,1692,001180764,08-Apr-2022,100120,2,Y0012,Nos,15.0,26.5,397.5
472,0101001108,0101016001,1692,001180765,08-Apr-2022,100107,1,H140,Kg,0.5,262.0,131.0
473,0101001108,0164001001,1692,001180766,08-Apr-2022,100085,6,A0882,Nos,30.0,13.75,412.5
474,0101001108,0164001001,1692,001180766,08-Apr-2022,100085,6,D823,Nos,36.0,22.58,812.88
475,0101001108,0164001001,1692,001180766,08-Apr-2022,100085,6,I046,Nos,51.0,5.7,290.7
476,0101001108,0164001001,1692,001180766,08-Apr-2022,100085,6,O135,Nos,20.0,17.42,348.4
477,0101001108,0164001001,1692,001180766,08-Apr-2022,100085,6,O262,Nos,50.0,17.46,873.0
478,0101001108,0164001001,1692,001180766,08-Apr-2022,100085,6,Y0012,Nos,15.0,26.5,397.5
479,0101001108,0164006001,1692,001180767,08-Apr-2022,100078,1,H140,Kg,0.5,262.0,131.0
480,0101001108,0164006002,1692,001180768,08-Apr-2022,100087,3,A0319,Nos,3.0,155.0,465.0
481,0101001108,0164006002,1692,001180768,08-Apr-2022,100087,3,H140,Kg,0.5,262.0,131.0
482,0101001108,0164006002,1692,001180768,08-Apr-2022,100087,3,O250,kg,0.5,247.0,123.5
483,0101001108,0164006003,1692,001180769,08-Apr-2022,100080,1,O262,Nos,50.0,17.46,873.0
484,0101001108,0164006005,1692,001180770,08-Apr-2022,100084,1,O262,Nos,60.0,17.46,1047.6
485,0101001108,0164007001,1692,001180771,08-Apr-2022,100074,5,A614,Kg,2.0,114.5,229.0
486,0101001108,0164007001,1692,001180771,08-Apr-2022,100074,5,H140,Kg,0.5,262.0,131.0
487,0101001108,0164007001,1692,001180771,08-Apr-2022,100074,5,I046,Nos,51.0,5.7,290.7
488,0101001108,0164007001,1692,001180771,08-Apr-2022,100074,5,M546,Nos,100.0,12.55,1255.0
489,0101001108,0164007001,1692,001180771,08-Apr-2022,100074,5,O250,kg,0.5,247.0,123.5
490,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,A0882,Nos,80.0,13.75,1100.0
491,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,A614,Kg,12.0,122.5,1470.0
492,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,D823,Nos,36.0,22.58,812.88
493,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,H127,Nos,20.0,10.42,208.4
494,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,I046,Nos,153.0,5.7,872.1
495,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,M548,Nos,40.0,16.5,660.0
496,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,O135,Nos,80.0,17.42,1393.6
497,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,O250,kg,5.0,247.0,1235.0
498,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,O262,Nos,20.0,17.46,349.2
499,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,O282,kg,5.0,86.6,433.0
500,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,V441,Nos,5.0,142.0,710.0
501,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,Y0011,Nos,20.0,14.5,290.0
502,0113001242,0149005006,1697,001180774,08-Apr-2022,100476,13,Y0012,Nos,15.0,26.5,397.5
503,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,A0882,Nos,70.0,13.75,962.5
504,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,A614,Kg,6.0,114.5,687.0
505,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,D823,Nos,24.0,22.58,541.92
506,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,I046,Nos,51.0,5.78,294.78
507,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,M548,Nos,52.0,16.5,858.0
508,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,M786,Kg,5.0,268.7,1343.5
509,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,O135,Nos,50.0,17.42,871.0
510,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,O250,kg,2.0,247.0,494.0
511,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,O262,Nos,35.0,17.46,611.1
512,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,O282,kg,2.5,86.6,216.5
513,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,Y0011,Nos,30.0,14.5,435.0
514,0145001110,0145001042,1774,001180776,08-Apr-2022,100302,12,Y0012,Nos,25.0,26.5,662.5
515,0111001293,0111002009,1713,001180804,09-Apr-2022,2119,1,A0319,Nos,2.0,155.0,310.0
516,0111001293,0111002015,1713,001180805,09-Apr-2022,2508,1,A0319,Nos,2.0,155.0,310.0
517,0111001293,0111013001,1713,001180812,09-Apr-2022,2207,1,A0319,Nos,1.0,155.0,155.0
518,0111001293,0111002020,1713,001180823,09-Apr-2022,100020,1,A0319,Nos,6.0,155.0,930.0
519,0111001293,0111021001,1713,001180824,09-Apr-2022,100025,1,A0319,Nos,6.0,155.0,930.0
520,0141003008,0141003013,1695,001180826,08-Apr-2022,2010,1,Y0012,Nos,30.0,26.5,795.0
521,0141003008,0141001102,1695,001180827,08-Apr-2022,2029,4,A0882,Nos,48.0,13.75,660.0
522,0141003008,0141001102,1695,001180827,08-Apr-2022,2029,4,O135,Nos,72.0,17.65,1270.8
523,0141003008,0141001102,1695,001180827,08-Apr-2022,2029,4,U457,Nos,4.0,121.0,484.0
524,0141003008,0141001102,1695,001180827,08-Apr-2022,2029,4,Y0012,Nos,40.0,26.5,1060.0
525,0141003008,0141001103,1695,001180828,08-Apr-2022,2121,4,A0882,Nos,12.0,13.75,165.0
526,0141003008,0141001103,1695,001180828,08-Apr-2022,2121,4,O135,Nos,36.0,17.65,635.4
527,0141003008,0141001103,1695,001180828,08-Apr-2022,2121,4,U457,Nos,3.0,121.0,363.0
528,0141003008,0141001103,1695,001180828,08-Apr-2022,2121,4,Y0012,Nos,10.0,26.5,265.0
529,0141003008,0141001079,1695,001180829,08-Apr-2022,2561,4,A0882,Nos,12.0,13.75,165.0
530,0141003008,0141001079,1695,001180829,08-Apr-2022,2561,4,O135,Nos,36.0,17.65,635.4
531,0141003008,0141001079,1695,001180829,08-Apr-2022,2561,4,U457,Nos,2.0,121.0,242.0
532,0141003008,0141001079,1695,001180829,08-Apr-2022,2561,4,Y0012,Nos,10.0,26.5,265.0
